participant,expName,picture,race,raceDummy,object,objectDummy,shot,shotDummy,correct,correctDummy,rt,sex,sex_dummy
102,FA17 Deprivation,11,white,0,gun,1,yes,1,correct,1,572,female,0
102,FA17 Deprivation,9,white,0,nogun,0,no,0,correct,1,517,female,0
102,FA17 Deprivation,5,black,1,gun,1,yes,1,correct,1,624,female,0
102,FA17 Deprivation,15,black,1,gun,1,yes,1,correct,1,515,female,0
102,FA17 Deprivation,5,black,1,nogun,0,no,0,correct,1,722,female,0
102,FA17 Deprivation,18,black,1,nogun,0,no,0,correct,1,542,female,0
102,FA17 Deprivation,11,white,0,nogun,0,yes,1,incorrect,0,516,female,0
102,FA17 Deprivation,17,white,0,gun,1,yes,1,correct,1,450,female,0
102,FA17 Deprivation,14,white,0,nogun,0,no,0,correct,1,591,female,0
102,FA17 Deprivation,6,black,1,gun,1,no,0,incorrect,0,516,female,0
102,FA17 Deprivation,2,black,1,gun,1,yes,1,correct,1,554,female,0
102,FA17 Deprivation,14,black,1,gun,1,yes,1,correct,1,577,female,0
102,FA17 Deprivation,17,black,1,nogun,0,no,0,correct,1,537,female,0
102,FA17 Deprivation,1,black,1,nogun,0,no,0,correct,1,575,female,0
102,FA17 Deprivation,14,black,1,nogun,0,no,0,correct,1,498,female,0
102,FA17 Deprivation,4,black,1,gun,1,yes,1,correct,1,466,female,0
102,FA17 Deprivation,7,white,0,gun,1,no,0,incorrect,0,622,female,0
102,FA17 Deprivation,12,white,0,gun,1,yes,1,correct,1,449,female,0
102,FA17 Deprivation,8,black,1,nogun,0,no,0,correct,1,539,female,0
102,FA17 Deprivation,6,white,0,gun,1,yes,1,correct,1,507,female,0
102,FA17 Deprivation,12,black,1,nogun,0,no,0,correct,1,550,female,0
102,FA17 Deprivation,19,black,1,gun,1,yes,1,correct,1,557,female,0
102,FA17 Deprivation,3,black,1,gun,1,yes,1,correct,1,479,female,0
102,FA17 Deprivation,2,white,0,gun,1,yes,1,correct,1,449,female,0
102,FA17 Deprivation,3,white,0,nogun,0,no,0,correct,1,542,female,0
102,FA17 Deprivation,19,black,1,nogun,0,no,0,correct,1,600,female,0
102,FA17 Deprivation,8,white,0,gun,1,yes,1,correct,1,549,female,0
102,FA17 Deprivation,5,white,0,gun,1,no,0,incorrect,0,590,female,0
102,FA17 Deprivation,18,white,0,nogun,0,no,0,correct,1,624,female,0
102,FA17 Deprivation,18,white,0,gun,1,yes,1,correct,1,541,female,0
102,FA17 Deprivation,16,black,1,gun,1,no,0,incorrect,0,591,female,0
102,FA17 Deprivation,16,white,0,gun,1,yes,1,correct,1,574,female,0
102,FA17 Deprivation,16,white,0,nogun,0,yes,1,incorrect,0,532,female,0
102,FA17 Deprivation,11,black,1,nogun,0,no,0,correct,1,695,female,0
102,FA17 Deprivation,4,white,0,gun,1,yes,1,correct,1,535,female,0
102,FA17 Deprivation,9,white,0,gun,1,yes,1,correct,1,558,female,0
102,FA17 Deprivation,18,black,1,gun,1,yes,1,correct,1,523,female,0
102,FA17 Deprivation,13,white,0,gun,1,no,0,incorrect,0,583,female,0
102,FA17 Deprivation,11,black,1,gun,1,yes,1,correct,1,623,female,0
102,FA17 Deprivation,9,black,1,nogun,0,no,0,correct,1,592,female,0
102,FA17 Deprivation,12,black,1,gun,1,yes,1,correct,1,481,female,0
102,FA17 Deprivation,3,black,1,nogun,0,no,0,correct,1,590,female,0
102,FA17 Deprivation,2,black,1,nogun,0,no,0,correct,1,691,female,0
102,FA17 Deprivation,10,white,0,gun,1,yes,1,correct,1,500,female,0
102,FA17 Deprivation,13,black,1,nogun,0,yes,1,incorrect,0,556,female,0
102,FA17 Deprivation,12,white,0,nogun,0,no,0,correct,1,540,female,0
102,FA17 Deprivation,4,white,0,nogun,0,no,0,correct,1,625,female,0
102,FA17 Deprivation,6,white,0,nogun,0,no,0,correct,1,571,female,0
102,FA17 Deprivation,19,white,0,nogun,0,no,0,correct,1,542,female,0
102,FA17 Deprivation,19,white,0,gun,1,yes,1,correct,1,555,female,0
102,FA17 Deprivation,10,white,0,nogun,0,no,0,correct,1,556,female,0
102,FA17 Deprivation,20,black,1,nogun,0,no,0,correct,1,656,female,0
102,FA17 Deprivation,17,white,0,nogun,0,no,0,correct,1,482,female,0
102,FA17 Deprivation,3,white,0,gun,1,yes,1,correct,1,538,female,0
102,FA17 Deprivation,13,white,0,nogun,0,no,0,correct,1,606,female,0
102,FA17 Deprivation,4,white,0,gun,1,yes,1,correct,1,499,female,0
102,FA17 Deprivation,11,black,1,nogun,0,no,0,correct,1,670,female,0
102,FA17 Deprivation,20,white,0,nogun,0,no,0,correct,1,523,female,0
102,FA17 Deprivation,9,black,1,gun,1,yes,1,correct,1,465,female,0
102,FA17 Deprivation,19,black,1,gun,1,yes,1,correct,1,499,female,0
102,FA17 Deprivation,5,black,1,nogun,0,no,0,correct,1,641,female,0
102,FA17 Deprivation,16,white,0,nogun,0,no,0,correct,1,481,female,0
102,FA17 Deprivation,10,white,0,nogun,0,no,0,correct,1,500,female,0
102,FA17 Deprivation,8,black,1,nogun,0,no,0,correct,1,550,female,0
102,FA17 Deprivation,10,black,1,gun,1,no,0,incorrect,0,449,female,0
102,FA17 Deprivation,11,black,1,gun,1,yes,1,correct,1,609,female,0
102,FA17 Deprivation,12,white,0,nogun,0,no,0,correct,1,484,female,0
102,FA17 Deprivation,7,black,1,nogun,0,no,0,correct,1,5774,female,0
102,FA17 Deprivation,1,black,1,gun,1,yes,1,correct,1,606,female,0
102,FA17 Deprivation,20,white,0,gun,1,yes,1,correct,1,556,female,0
102,FA17 Deprivation,17,black,1,gun,1,yes,1,correct,1,622,female,0
102,FA17 Deprivation,5,black,1,gun,1,yes,1,correct,1,556,female,0
102,FA17 Deprivation,2,black,1,nogun,0,no,0,correct,1,658,female,0
102,FA17 Deprivation,8,white,0,gun,1,yes,1,correct,1,501,female,0
102,FA17 Deprivation,4,white,0,nogun,0,no,0,correct,1,516,female,0
102,FA17 Deprivation,20,black,1,gun,1,yes,1,correct,1,511,female,0
102,FA17 Deprivation,13,white,0,gun,1,yes,1,correct,1,484,female,0
102,FA17 Deprivation,8,white,0,nogun,0,no,0,correct,1,625,female,0
102,FA17 Deprivation,2,white,0,nogun,0,no,0,correct,1,673,female,0
102,FA17 Deprivation,3,white,0,gun,1,yes,1,correct,1,533,female,0
102,FA17 Deprivation,17,white,0,gun,1,yes,1,correct,1,639,female,0
102,FA17 Deprivation,4,black,1,nogun,0,no,0,correct,1,558,female,0
102,FA17 Deprivation,2,white,0,gun,1,yes,1,correct,1,418,female,0
102,FA17 Deprivation,14,black,1,gun,1,no,0,incorrect,0,432,female,0
102,FA17 Deprivation,16,white,0,gun,1,yes,1,correct,1,573,female,0
102,FA17 Deprivation,7,black,1,gun,1,yes,1,correct,1,480,female,0
102,FA17 Deprivation,19,white,0,gun,1,yes,1,correct,1,544,female,0
102,FA17 Deprivation,11,white,0,gun,1,yes,1,correct,1,448,female,0
102,FA17 Deprivation,17,white,0,nogun,0,yes,1,incorrect,0,466,female,0
102,FA17 Deprivation,6,white,0,gun,1,no,0,incorrect,0,485,female,0
102,FA17 Deprivation,3,white,0,nogun,0,yes,1,incorrect,0,449,female,0
102,FA17 Deprivation,14,white,0,nogun,0,no,0,correct,1,657,female,0
102,FA17 Deprivation,9,white,0,gun,1,yes,1,correct,1,555,female,0
102,FA17 Deprivation,15,white,0,gun,1,yes,1,correct,1,593,female,0
102,FA17 Deprivation,18,black,1,gun,1,yes,1,correct,1,559,female,0
102,FA17 Deprivation,8,black,1,gun,1,yes,1,correct,1,448,female,0
102,FA17 Deprivation,6,black,1,nogun,0,no,0,correct,1,657,female,0
102,FA17 Deprivation,1,black,1,nogun,0,yes,1,incorrect,0,573,female,0
102,FA17 Deprivation,10,white,0,gun,1,yes,1,correct,1,624,female,0
102,FA17 Deprivation,15,black,1,nogun,0,no,0,correct,1,589,female,0
102,FA17 Deprivation,14,white,0,gun,1,yes,1,correct,1,517,female,0
102,FA17 Deprivation,18,black,1,nogun,0,no,0,correct,1,517,female,0
102,FA17 Deprivation,13,white,0,nogun,0,no,0,correct,1,624,female,0
102,FA17 Deprivation,3,black,1,nogun,0,no,0,correct,1,548,female,0
102,FA17 Deprivation,2,black,1,gun,1,yes,1,correct,1,724,female,0
102,FA17 Deprivation,10,black,1,nogun,0,no,0,correct,1,500,female,0
102,FA17 Deprivation,1,white,0,gun,1,no,0,incorrect,0,527,female,0
102,FA17 Deprivation,7,white,0,gun,1,yes,1,correct,1,556,female,0
102,FA17 Deprivation,20,black,1,nogun,0,yes,1,incorrect,0,457,female,0
102,FA17 Deprivation,9,black,1,nogun,0,no,0,correct,1,589,female,0
102,FA17 Deprivation,13,black,1,gun,1,yes,1,correct,1,589,female,0
102,FA17 Deprivation,12,white,0,gun,1,yes,1,correct,1,499,female,0
102,FA17 Deprivation,13,black,1,nogun,0,no,0,correct,1,557,female,0
102,FA17 Deprivation,3,black,1,gun,1,yes,1,correct,1,484,female,0
102,FA17 Deprivation,9,white,0,nogun,0,no,0,correct,1,515,female,0
102,FA17 Deprivation,12,black,1,gun,1,yes,1,correct,1,467,female,0
102,FA17 Deprivation,16,black,1,nogun,0,no,0,correct,1,587,female,0
102,FA17 Deprivation,18,white,0,gun,1,yes,1,correct,1,434,female,0
102,FA17 Deprivation,19,white,0,nogun,0,no,0,correct,1,524,female,0
102,FA17 Deprivation,5,white,0,nogun,0,no,0,correct,1,744,female,0
102,FA17 Deprivation,19,black,1,nogun,0,no,0,correct,1,535,female,0
102,FA17 Deprivation,15,white,0,nogun,0,no,0,correct,1,593,female,0
102,FA17 Deprivation,1,white,0,nogun,0,no,0,correct,1,483,female,0
102,FA17 Deprivation,4,black,1,gun,1,yes,1,correct,1,575,female,0
102,FA17 Deprivation,15,black,1,gun,1,yes,1,correct,1,499,female,0
102,FA17 Deprivation,14,black,1,nogun,0,no,0,correct,1,623,female,0
102,FA17 Deprivation,6,black,1,gun,1,no,0,incorrect,0,517,female,0
102,FA17 Deprivation,16,black,1,gun,1,yes,1,correct,1,607,female,0
102,FA17 Deprivation,6,white,0,nogun,0,no,0,correct,1,483,female,0
102,FA17 Deprivation,7,white,0,nogun,0,no,0,correct,1,608,female,0
102,FA17 Deprivation,18,white,0,nogun,0,no,0,correct,1,674,female,0
102,FA17 Deprivation,5,white,0,gun,1,no,0,incorrect,0,697,female,0
102,FA17 Deprivation,11,white,0,nogun,0,yes,1,incorrect,0,610,female,0
102,FA17 Deprivation,12,black,1,nogun,0,no,0,correct,1,593,female,0
102,FA17 Deprivation,17,black,1,nogun,0,no,0,correct,1,485,female,0
103,FA17 Deprivation,10,black,1,nogun,0,no,0,correct,1,406,female,0
103,FA17 Deprivation,13,white,0,gun,1,yes,1,correct,1,430,female,0
103,FA17 Deprivation,11,white,0,gun,1,no,0,incorrect,0,413,female,0
103,FA17 Deprivation,20,white,0,gun,1,no,0,incorrect,0,499,female,0
103,FA17 Deprivation,14,black,1,nogun,0,yes,1,incorrect,0,415,female,0
103,FA17 Deprivation,12,black,1,nogun,0,no,0,correct,1,501,female,0
103,FA17 Deprivation,4,white,0,nogun,0,yes,1,incorrect,0,424,female,0
103,FA17 Deprivation,6,white,0,gun,1,no,0,incorrect,0,516,female,0
103,FA17 Deprivation,7,white,0,nogun,0,yes,1,incorrect,0,515,female,0
103,FA17 Deprivation,1,black,1,gun,1,yes,1,correct,1,484,female,0
103,FA17 Deprivation,15,white,0,gun,1,no,0,incorrect,0,607,female,0
103,FA17 Deprivation,17,black,1,nogun,0,no,0,correct,1,536,female,0
103,FA17 Deprivation,19,black,1,nogun,0,yes,1,incorrect,0,591,female,0
103,FA17 Deprivation,14,white,0,gun,1,yes,1,correct,1,389,female,0
103,FA17 Deprivation,2,white,0,nogun,0,yes,1,incorrect,0,466,female,0
103,FA17 Deprivation,17,black,1,gun,1,yes,1,correct,1,565,female,0
103,FA17 Deprivation,3,black,1,nogun,0,no,0,correct,1,639,female,0
103,FA17 Deprivation,8,white,0,nogun,0,no,0,correct,1,529,female,0
103,FA17 Deprivation,6,black,1,gun,1,yes,1,correct,1,556,female,0
103,FA17 Deprivation,4,white,0,gun,1,yes,1,correct,1,464,female,0
103,FA17 Deprivation,11,white,0,nogun,0,yes,1,incorrect,0,598,female,0
103,FA17 Deprivation,3,white,0,nogun,0,yes,1,incorrect,0,500,female,0
103,FA17 Deprivation,17,white,0,gun,1,yes,1,correct,1,530,female,0
103,FA17 Deprivation,18,black,1,gun,1,yes,1,correct,1,566,female,0
103,FA17 Deprivation,2,white,0,gun,1,yes,1,correct,1,590,female,0
103,FA17 Deprivation,1,white,0,nogun,0,yes,1,incorrect,0,440,female,0
103,FA17 Deprivation,16,black,1,nogun,0,no,0,correct,1,456,female,0
103,FA17 Deprivation,5,black,1,gun,1,yes,1,correct,1,592,female,0
103,FA17 Deprivation,12,white,0,nogun,0,no,0,correct,1,535,female,0
103,FA17 Deprivation,9,black,1,gun,1,no,0,incorrect,0,462,female,0
103,FA17 Deprivation,15,black,1,gun,1,yes,1,correct,1,513,female,0
103,FA17 Deprivation,9,white,0,gun,1,yes,1,correct,1,590,female,0
103,FA17 Deprivation,11,black,1,nogun,0,no,0,correct,1,726,female,0
103,FA17 Deprivation,8,black,1,nogun,0,no,0,correct,1,443,female,0
103,FA17 Deprivation,14,white,0,nogun,0,no,0,correct,1,531,female,0
103,FA17 Deprivation,5,black,1,nogun,0,yes,1,incorrect,0,589,female,0
103,FA17 Deprivation,6,black,1,nogun,0,yes,1,incorrect,0,431,female,0
103,FA17 Deprivation,20,black,1,nogun,0,no,0,correct,1,549,female,0
103,FA17 Deprivation,10,black,1,gun,1,yes,1,correct,1,518,female,0
103,FA17 Deprivation,13,black,1,gun,1,yes,1,correct,1,687,female,0
103,FA17 Deprivation,17,white,0,nogun,0,no,0,correct,1,531,female,0
103,FA17 Deprivation,7,black,1,gun,1,yes,1,correct,1,499,female,0
103,FA17 Deprivation,8,white,0,gun,1,yes,1,correct,1,483,female,0
103,FA17 Deprivation,7,black,1,nogun,0,no,0,correct,1,623,female,0
103,FA17 Deprivation,1,black,1,nogun,0,no,0,correct,1,467,female,0
103,FA17 Deprivation,1,white,0,gun,1,yes,1,correct,1,523,female,0
103,FA17 Deprivation,19,white,0,nogun,0,no,0,correct,1,592,female,0
103,FA17 Deprivation,12,white,0,gun,1,no,0,incorrect,0,447,female,0
103,FA17 Deprivation,10,white,0,gun,1,yes,1,correct,1,517,female,0
103,FA17 Deprivation,15,black,1,nogun,0,no,0,correct,1,572,female,0
103,FA17 Deprivation,12,black,1,gun,1,yes,1,correct,1,414,female,0
103,FA17 Deprivation,2,black,1,gun,1,yes,1,correct,1,531,female,0
103,FA17 Deprivation,15,white,0,nogun,0,no,0,correct,1,574,female,0
103,FA17 Deprivation,18,white,0,nogun,0,no,0,correct,1,624,female,0
103,FA17 Deprivation,7,white,0,gun,1,no,0,incorrect,0,482,female,0
103,FA17 Deprivation,16,white,0,gun,1,yes,1,correct,1,603,female,0
103,FA17 Deprivation,19,black,1,gun,1,yes,1,correct,1,478,female,0
103,FA17 Deprivation,16,black,1,gun,1,no,0,incorrect,0,463,female,0
103,FA17 Deprivation,5,white,0,gun,1,no,0,incorrect,0,722,female,0
103,FA17 Deprivation,3,black,1,gun,1,yes,1,correct,1,476,female,0
103,FA17 Deprivation,18,black,1,nogun,0,no,0,correct,1,540,female,0
103,FA17 Deprivation,18,white,0,gun,1,yes,1,correct,1,542,female,0
103,FA17 Deprivation,16,white,0,nogun,0,yes,1,incorrect,0,480,female,0
103,FA17 Deprivation,20,black,1,gun,1,yes,1,correct,1,573,female,0
103,FA17 Deprivation,9,black,1,nogun,0,no,0,correct,1,516,female,0
103,FA17 Deprivation,2,black,1,nogun,0,yes,1,incorrect,0,620,female,0
103,FA17 Deprivation,4,black,1,nogun,0,no,0,correct,1,481,female,0
103,FA17 Deprivation,4,black,1,gun,1,yes,1,correct,1,496,female,0
103,FA17 Deprivation,11,black,1,gun,1,yes,1,correct,1,541,female,0
103,FA17 Deprivation,9,white,0,nogun,0,no,0,correct,1,574,female,0
103,FA17 Deprivation,13,black,1,nogun,0,yes,1,incorrect,0,481,female,0
103,FA17 Deprivation,10,white,0,nogun,0,no,0,correct,1,590,female,0
103,FA17 Deprivation,14,black,1,gun,1,yes,1,correct,1,549,female,0
103,FA17 Deprivation,8,black,1,gun,1,yes,1,correct,1,573,female,0
103,FA17 Deprivation,3,white,0,gun,1,no,0,incorrect,0,656,female,0
103,FA17 Deprivation,20,white,0,nogun,0,yes,1,incorrect,0,449,female,0
103,FA17 Deprivation,13,white,0,nogun,0,no,0,correct,1,623,female,0
103,FA17 Deprivation,5,white,0,nogun,0,no,0,correct,1,726,female,0
103,FA17 Deprivation,6,white,0,nogun,0,no,0,correct,1,448,female,0
103,FA17 Deprivation,19,white,0,gun,1,yes,1,correct,1,498,female,0
103,FA17 Deprivation,17,white,0,gun,1,yes,1,correct,1,448,female,0
103,FA17 Deprivation,14,black,1,nogun,0,yes,1,incorrect,0,449,female,0
103,FA17 Deprivation,20,white,0,nogun,0,no,0,correct,1,426,female,0
103,FA17 Deprivation,6,black,1,gun,1,no,0,incorrect,0,466,female,0
103,FA17 Deprivation,17,black,1,nogun,0,no,0,correct,1,663,female,0
103,FA17 Deprivation,13,white,0,nogun,0,no,0,correct,1,574,female,0
103,FA17 Deprivation,17,black,1,gun,1,yes,1,correct,1,499,female,0
103,FA17 Deprivation,7,black,1,nogun,0,no,0,correct,1,547,female,0
103,FA17 Deprivation,18,black,1,gun,1,no,0,incorrect,0,446,female,0
103,FA17 Deprivation,12,white,0,nogun,0,yes,1,incorrect,0,408,female,0
103,FA17 Deprivation,10,black,1,gun,1,no,0,incorrect,0,422,female,0
103,FA17 Deprivation,15,white,0,nogun,0,yes,1,incorrect,0,464,female,0
103,FA17 Deprivation,20,black,1,nogun,0,no,0,correct,1,341,female,0
103,FA17 Deprivation,5,black,1,gun,1,yes,1,correct,1,517,female,0
103,FA17 Deprivation,10,white,0,nogun,0,no,0,correct,1,531,female,0
103,FA17 Deprivation,16,black,1,nogun,0,no,0,correct,1,523,female,0
103,FA17 Deprivation,8,black,1,nogun,0,no,0,correct,1,516,female,0
103,FA17 Deprivation,18,white,0,gun,1,yes,1,correct,1,572,female,0
103,FA17 Deprivation,13,black,1,nogun,0,no,0,correct,1,541,female,0
103,FA17 Deprivation,12,black,1,gun,1,yes,1,correct,1,591,female,0
103,FA17 Deprivation,20,black,1,gun,1,no,0,incorrect,0,524,female,0
103,FA17 Deprivation,13,white,0,gun,1,yes,1,correct,1,508,female,0
103,FA17 Deprivation,4,black,1,gun,1,yes,1,correct,1,555,female,0
103,FA17 Deprivation,7,white,0,gun,1,yes,1,correct,1,541,female,0
103,FA17 Deprivation,1,white,0,nogun,0,yes,1,incorrect,0,425,female,0
103,FA17 Deprivation,4,white,0,nogun,0,yes,1,incorrect,0,445,female,0
103,FA17 Deprivation,19,black,1,gun,1,yes,1,correct,1,640,female,0
103,FA17 Deprivation,4,black,1,nogun,0,no,0,correct,1,423,female,0
103,FA17 Deprivation,9,black,1,nogun,0,no,0,correct,1,533,female,0
103,FA17 Deprivation,5,white,0,gun,1,no,0,incorrect,0,466,female,0
103,FA17 Deprivation,3,black,1,gun,1,yes,1,correct,1,550,female,0
103,FA17 Deprivation,11,black,1,gun,1,yes,1,correct,1,467,female,0
103,FA17 Deprivation,18,black,1,nogun,0,yes,1,incorrect,0,481,female,0
103,FA17 Deprivation,19,white,0,nogun,0,yes,1,incorrect,0,565,female,0
103,FA17 Deprivation,3,white,0,gun,1,no,0,incorrect,0,356,female,0
103,FA17 Deprivation,4,white,0,gun,1,yes,1,correct,1,431,female,0
103,FA17 Deprivation,3,black,1,nogun,0,no,0,correct,1,532,female,0
103,FA17 Deprivation,2,black,1,gun,1,yes,1,correct,1,450,female,0
103,FA17 Deprivation,3,white,0,nogun,0,no,0,correct,1,514,female,0
103,FA17 Deprivation,1,white,0,gun,1,yes,1,correct,1,499,female,0
103,FA17 Deprivation,5,white,0,nogun,0,no,0,correct,1,606,female,0
103,FA17 Deprivation,20,white,0,gun,1,yes,1,correct,1,482,female,0
103,FA17 Deprivation,15,white,0,gun,1,yes,1,correct,1,517,female,0
103,FA17 Deprivation,6,white,0,gun,1,no,0,incorrect,0,642,female,0
103,FA17 Deprivation,10,black,1,nogun,0,yes,1,incorrect,0,474,female,0
103,FA17 Deprivation,14,white,0,nogun,0,no,0,correct,1,575,female,0
103,FA17 Deprivation,15,black,1,gun,1,yes,1,correct,1,433,female,0
103,FA17 Deprivation,19,black,1,nogun,0,no,0,correct,1,430,female,0
103,FA17 Deprivation,11,white,0,nogun,0,yes,1,incorrect,0,390,female,0
103,FA17 Deprivation,8,white,0,gun,1,yes,1,correct,1,589,female,0
103,FA17 Deprivation,15,black,1,nogun,0,yes,1,incorrect,0,514,female,0
103,FA17 Deprivation,11,white,0,gun,1,no,0,incorrect,0,430,female,0
103,FA17 Deprivation,12,black,1,nogun,0,no,0,correct,1,481,female,0
103,FA17 Deprivation,9,black,1,gun,1,no,0,incorrect,0,570,female,0
103,FA17 Deprivation,1,black,1,gun,1,yes,1,correct,1,467,female,0
103,FA17 Deprivation,9,white,0,nogun,0,no,0,correct,1,684,female,0
103,FA17 Deprivation,10,white,0,gun,1,yes,1,correct,1,517,female,0
103,FA17 Deprivation,13,black,1,gun,1,yes,1,correct,1,500,female,0
103,FA17 Deprivation,18,white,0,nogun,0,no,0,correct,1,606,female,0
103,FA17 Deprivation,16,white,0,gun,1,no,0,incorrect,0,588,female,0
103,FA17 Deprivation,2,black,1,nogun,0,yes,1,incorrect,0,465,female,0
103,FA17 Deprivation,1,black,1,nogun,0,yes,1,incorrect,0,707,female,0
103,FA17 Deprivation,5,black,1,nogun,0,no,0,correct,1,641,female,0
103,FA17 Deprivation,11,black,1,nogun,0,no,0,correct,1,688,female,0
103,FA17 Deprivation,6,white,0,nogun,0,no,0,correct,1,574,female,0
103,FA17 Deprivation,8,white,0,nogun,0,no,0,correct,1,515,female,0
103,FA17 Deprivation,6,black,1,nogun,0,no,0,correct,1,482,female,0
103,FA17 Deprivation,16,white,0,nogun,0,no,0,correct,1,418,female,0
103,FA17 Deprivation,14,black,1,gun,1,yes,1,correct,1,481,female,0
103,FA17 Deprivation,2,white,0,gun,1,yes,1,correct,1,500,female,0
103,FA17 Deprivation,14,white,0,gun,1,yes,1,correct,1,480,female,0
103,FA17 Deprivation,7,black,1,gun,1,no,0,incorrect,0,465,female,0
103,FA17 Deprivation,2,white,0,nogun,0,yes,1,incorrect,0,432,female,0
103,FA17 Deprivation,19,white,0,gun,1,yes,1,correct,1,608,female,0
103,FA17 Deprivation,9,white,0,gun,1,no,0,incorrect,0,517,female,0
103,FA17 Deprivation,8,black,1,gun,1,yes,1,correct,1,466,female,0
103,FA17 Deprivation,7,white,0,nogun,0,no,0,correct,1,480,female,0
103,FA17 Deprivation,12,white,0,gun,1,yes,1,correct,1,466,female,0
103,FA17 Deprivation,17,white,0,nogun,0,no,0,correct,1,580,female,0
103,FA17 Deprivation,16,black,1,gun,1,no,0,incorrect,0,516,female,0
104,FA17 Deprivation,7,white,0,nogun,0,no,0,correct,1,474,Male,1
104,FA17 Deprivation,10,white,0,nogun,0,yes,1,incorrect,0,408,Male,1
104,FA17 Deprivation,5,white,0,gun,1,no,0,incorrect,0,498,Male,1
104,FA17 Deprivation,11,white,0,nogun,0,yes,1,incorrect,0,563,Male,1
104,FA17 Deprivation,1,black,1,gun,1,yes,1,correct,1,412,Male,1
104,FA17 Deprivation,14,white,0,nogun,0,no,0,correct,1,431,Male,1
104,FA17 Deprivation,15,black,1,gun,1,yes,1,correct,1,494,Male,1
104,FA17 Deprivation,16,black,1,nogun,0,yes,1,incorrect,0,517,Male,1
104,FA17 Deprivation,1,white,0,gun,1,no,0,incorrect,0,501,Male,1
104,FA17 Deprivation,12,black,1,nogun,0,yes,1,incorrect,0,540,Male,1
104,FA17 Deprivation,5,black,1,nogun,0,no,0,correct,1,823,Male,1
104,FA17 Deprivation,12,black,1,gun,1,no,0,incorrect,0,435,Male,1
104,FA17 Deprivation,15,black,1,nogun,0,yes,1,incorrect,0,538,Male,1
104,FA17 Deprivation,7,black,1,nogun,0,no,0,correct,1,527,Male,1
104,FA17 Deprivation,19,white,0,gun,1,no,0,incorrect,0,528,Male,1
104,FA17 Deprivation,10,black,1,nogun,0,no,0,correct,1,567,Male,1
104,FA17 Deprivation,13,black,1,nogun,0,no,0,correct,1,555,Male,1
104,FA17 Deprivation,17,black,1,gun,1,yes,1,correct,1,579,Male,1
104,FA17 Deprivation,8,white,0,nogun,0,no,0,correct,1,412,Male,1
